0.192909 20.5480891703 0 167.908715549 -44.648205202 20.6232039366 1
0.158084 20.154919149 0 172.733658512 -49.0474344921 20.1444559122 2
0.163768 20.15999703 0 176.291877117 -42.6554567858 20.2288831892 1
0.174867 20.4269043191 0 174.860908337 -45.5736502106 20.3861968683 1
0.179877 20.4344690748 0 175.777772828 -46.1297990871 20.4542028001 1
0.182222 20.5450113862 0 171.969095401 -46.8061869361 20.4854224863 1
0.171511 20.368657154 0 168.703666621 -46.7724547811 20.3396250495 1
0.193743 20.7192932275 0 174.390205964 -47.2513030406 20.6336530054 1
0.158337 20.3133284353 0 175.861604685 -42.0750727936 20.1482659125 1
0.167724 20.2585153375 0 176.310973022 -47.9435176528 20.2860619708 1
0.166972 20.2605291432 0 176.143020828 -47.003328068 20.275289374 1
0.179176 20.4112161842 0 170.923645773 -46.0988037831 20.4447964007 1
0.196909 20.7603239512 0 168.669869605 -45.7549441866 20.672968068 1
0.173198 20.4847718471 0 172.348601053 -47.2066922202 20.3631503431 1
0.199356 20.7170029229 0 169.871343052 -45.4304234373 20.7029468677 1
0.184946 20.585975482 0 170.466565656 -46.5362101475 20.5212385956 1
0.163896 20.2496424904 0 169.596840798 -48.3482291481 20.2307546883 2
0.174419 20.4199679109 0 173.995892089 -49.0334652378 20.3800352958 1
0.18653 20.4047987702 0 172.875146454 -42.5050328375 20.5418464241 1
0.161984 20.1235261947 0 174.697337741 -43.2151509511 20.2026782555 1
0.18469 20.4400582425 0 174.353410752 -47.2549422179 20.5178998931 1
0.175254 20.4424685873 0 174.437585144 -47.9584343414 20.391518146 1
0.190062 20.5048420321 0 172.601709628 -45.017910091 20.5872083411 1
0.173857 20.5235949678 0 173.898895786 -45.2543881894 20.3722715751 1
0.173691 20.4244635849 0 175.006442973 -47.2581212035 20.3699709522 1
0.196292 20.6473936587 0 174.377846091 -46.9623283536 20.6653513695 1
0.167229 20.4095695427 0 170.296726693 -45.4576832963 20.2789800485 1
0.171633 20.3148059263 0 175.211236247 -42.7448257071 20.3413456631 1
0.18688 20.4638790674 0 171.788812477 -43.0602641529 20.5463756613 1
0.182836 20.510733614 0 169.493349863 -46.1069196712 20.493541312 1
0.19806 20.78262878 0 170.578450121 -47.9239470043 20.6871088368 1
0.164619 20.3417638294 0 172.894140258 -45.4868579818 20.2412881668 1
0.164385 20.3107601482 0 167.48599221 -46.7328963729 20.2378784998 1
0.193692 20.5334980612 0 174.876722561 -46.5898820877 20.6330216823 1
0.172997 20.399013501 0 177.32652995 -41.9035626754 20.3603565145 1
0.19625 20.6403695043 0 176.26865335 -44.6809512463 20.6648296128 1
0.189414 20.7030722809 0 171.429878538 -43.933758973 20.5789471793 1
0.179751 20.4886694234 0 170.570403549 -43.8103115787 20.4525118465 1
0.183246 20.461417665 0 172.252771549 -43.4986260252 20.4989474151 1
0.195657 20.7242701122 0 172.591838703 -45.6038971728 20.6574867775 1
0.102634 19.3416802473 0 172.872361386 -48.7774206207 19.1278327174 1
0.106969 19.3913816926 0 169.792872881 -45.5128158187 19.224031745 1
0.107527 19.2383881576 0 166.77569341 -47.2848271399 19.2361411754 1
0.0336562 16.4750916847 0 173.557831554 -48.5179559327 16.5999667347 1
0.150231 19.9979759173 0 169.960839484 -44.2624966969 20.0230303566 1
0.154862 20.2418390487 0 176.584600561 -48.7610231457 20.0953268431 1
0.1509 19.9868128353 0 169.628229236 -43.4427879884 20.0336081017 1
0.12748 19.7191903317 0 167.304282792 -47.7596343924 19.6345611721 1
0.11531 19.4474214781 0 174.000191413 -42.6052323903 19.3992069355 1
0.148058 20.0131618195 0 173.967358379 -46.6173722863 19.9883853664 1
0.115776 19.4031640886 0 173.650457842 -42.5450162378 19.4086463054 1
0.0804279 18.6393446862 0 167.789227768 -42.5680917492 18.5651706269 1
0.13789 19.8539335688 0 171.886242334 -43.5978917811 19.8197266155 1
0.0335003 16.6128305559 0 175.389977807 -44.0249208533 16.5896257501 1
0.146034 19.9976502398 0 174.678481383 -44.55936435 19.9556867823 1
0.084291 18.830029394 0 168.379197589 -46.5011255276 18.6728975987 1
0.149344 19.936856352 0 176.347308472 -46.1878893605 20.0089516151 1
0.105488 19.3243214248 0 174.830371545 -42.3833177421 19.1915675611 1
0.156601 20.1382772626 0 174.367872464 -41.9304057013 20.1219490888 1
0.14609 20.0142438661 0 174.901755594 -44.3324901139 19.9566078198 1
0.157567 20.1552175198 0 177.314780871 -41.9350043398 20.136624704 1
0.140078 19.8820836288 0 176.588862197 -42.0087215857 19.8569839561 1
0.0825129 18.5793868251 0 168.456268558 -44.4329178442 18.6239087143 1
0.136326 19.8582137666 0 175.338827223 -44.8606501836 19.7927512325 1
0.0825859 18.7450256337 0 171.604428455 -47.2661199722 18.6259409341 1
0.149812 19.9472437068 0 169.840140642 -45.9957243717 20.0163787886 1
0.116054 19.5830572897 0 175.070124307 -43.5003382183 19.4142640699 1
0.101081 19.1939287933 0 173.394748849 -44.8792367378 19.0924264002 1
0.123131 19.5317301518 0 168.344481887 -47.1326558496 19.552985279 1
0.0915565 18.8477214465 0 167.86541015 -43.6514630007 18.8633636689 1
0.128769 19.6636997016 0 170.17812451 -48.468050068 19.6582285199 1
0.14766 20.0043584451 0 167.922219759 -46.2707292204 19.981998539 1
0.143674 19.9073325165 0 176.726578999 -44.1616875476 19.9170334441 1
0.126756 19.5503363856 0 167.634920813 -46.7192168579 19.621164947 1
0.0829241 18.6794522147 0 170.391016591 -45.7750977364 18.6353278693 1
0.0908596 18.8296343245 0 167.719698068 -45.7118080913 18.8457297438 1
