7.12851e-05 10.1920522563 0 164.345484021 -2.88341269709 3.17372749063 111
0.00074202 10.0644202095 0 148.105741162 28.217340228 8.26195637665 1
0.00112953 11.4061458339 0 159.679958627 -27.9989204553 9.17503033124 1
0.0013744 11.0603088897 0 163.331829534 -28.2749234059 9.60151501592 1
0.00587993 13.1392779478 0 189.747453563 -10.7091925561 12.7654587661 1
0.00594652 13.0349216121 0 134.970214735 15.2396128948 12.7900256545 1
0.0100218 14.067196807 0 122.799863303 -4.65797233757 13.930317385 1
0.0107986 14.1182723093 0 115.133061215 -36.1552308631 14.0937291172 1
0.0108991 14.2243370838 0 205.325934565 5.09328633853 14.1140009317 1
0.011821 14.3362962658 0 202.983445403 61.9912665241 14.2918735665 1
0.0120152 14.3330158415 0 221.488968135 24.3034101853 14.3275913255 1
0.0121816 14.5179630218 0 136.076412601 27.8412582966 14.3577298854 1
0.0146628 14.7276311169 0 147.527126991 -48.1939846764 14.7644437823 1
0.014998 14.8118005757 0 137.071808019 -47.627153934 14.814090726 1
0.0151525 14.8418019791 0 172.485226587 9.08793538776 14.836593595 1
0.0158945 14.9704526117 0 143.16701909 6.54544965211 14.9416528329 1
0.0159669 14.9506468303 0 172.929101767 50.9737144927 14.9516351254 1
0.016573 15.032126266 0 123.519360855 7.3143778 15.0335550156 1
0.0167237 15.2722239888 0 169.515670693 -50.9773019924 15.0534510362 1
0.0168469 15.1370858008 0 186.417688093 -29.2121816531 15.0695935844 1
0.0172615 15.152128459 0 136.983220959 -57.4993628649 15.1230767925 1
0.0176008 15.3356967399 0 148.124979146 -2.4059886111 15.165912203 1
0.0178729 15.2041723864 0 125.933810494 -10.0392240351 15.1996771629 1
0.0182685 15.1598777644 0 230.077138984 30.996389227 15.247878283 1
0.0188813 15.2726150885 0 150.621340473 69.1683162541 15.3205387267 1
0.0189247 15.1412849878 0 205.966279086 33.5585863833 15.3256005006 1
0.0189438 15.2688363897 0 204.119755263 43.705221657 15.3278168249 1
0.0189459 15.1657528222 0 104.186744683 -57.1471545619 15.3280633583 1
0.0191061 15.2655654482 0 148.267388015 -60.2495935736 15.3466187576 1
0.0194201 15.5080069743 0 189.220225158 -6.53858047685 15.3825358091 1
0.0196846 15.4354947714 0 155.73603701 5.27626485689 15.4123435026 1
0.0196955 15.5292249283 0 126.622174246 -8.05909986305 15.4135623861 1
0.0202282 15.3657265978 0 221.955546032 50.2585337311 15.472399034 2
0.020274 15.4517481389 0 122.515804236 4.42306034611 15.4773911345 1
0.0209414 15.6987966987 0 208.21038846 0.0637724204719 15.5488272746 1
0.0211653 15.6262076388 0 165.171628318 28.3815158896 15.5722864368 1
0.0211734 15.7185585389 0 167.236861053 28.2143701982 15.5731260269 1
0.0211879 15.8139871112 0 175.136748203 22.7241446647 15.5746449082 1
0.0213041 15.8662675766 0 204.46505775 20.9431230428 15.5867044858 1
0.0222653 15.5116807191 0 164.20500423 3.97537963018 15.6841289107 1
0.0222891 15.8091928264 0 167.285158956 -13.3781589696 15.6864804523 1
0.0227676 15.7941287972 0 165.563695421 -17.0935868254 15.7334022704 1
0.0228875 15.7300764539 0 206.141539008 33.0071834996 15.7450048104 1
0.0232436 15.6976863645 0 131.882575526 -58.6610741355 15.7791171286 1
0.0232503 15.8582681764 0 115.094360742 -13.2521987161 15.7797492849 1
0.0234309 16.0202385333 0 144.682235406 -11.9325482154 15.7968494815 1
0.0235004 15.9634219631 0 153.181473862 -1.71034730384 15.8033927314 1
0.0236322 15.7650025409 0 113.455575917 -48.033506724 15.815758398 1
0.0237838 15.7768958191 0 127.955467472 -20.0078942376 15.8298968534 1
0.0237993 16.099983923 0 114.324872754 -14.7699456343 15.8313326011 1
0.0238769 15.8089381926 0 152.788458442 -13.0470030092 15.8385322572 1
0.0239972 15.8534832176 0 183.505871584 71.9156152012 15.849641768 1
0.0241575 15.82308186 0 211.285389141 33.8087445795 15.8643613825 1
0.0242246 15.9643528265 0 126.781824523 -20.5739930719 15.870491467 1
0.0242677 15.9071915292 0 121.002599674 17.1108992904 15.8744237114 1
0.0245025 16.1060600419 0 131.30870174 39.4367181537 15.8957254803 1
0.0245156 15.9395187509 0 174.659387617 1.89175256292 15.8969008952 1
0.0248801 15.7317751245 0 220.321500074 56.2588333449 15.9295524683 1
