0.0421120721587 16.8988410903 0 246.562132894 -60.9259064393 17.0709793149
0.0457380707273 17.2345541143 0 248.169980676 -60.5399697621 17.256265065
0.0558459287694 17.6820568125 0 249.421898312 -60.5987570767 17.7062049688
0.0696321994487 18.3842956625 0 247.600916508 -61.0854890766 18.2072590128
0.0683029094045 18.0135533722 0 248.350236872 -60.0509570426 18.1633052062
0.0532292275101 17.6165271473 0 250.013582257 -60.0596918783 17.5977821098
0.108591247647 19.3330339899 0 246.915935357 -59.9927080327 19.2320317328
0.10454126168 19.0788830444 0 247.499029518 -61.2932112725 19.1434223837
0.147626528382 19.8835283594 0 247.999366656 -60.971461793 19.955745663
0.145935099651 19.9106190805 0 247.904702476 -60.3094934508 19.9283198152
0.183081297814 20.5679576489 0 245.163326912 -60.7087307185 20.4722796269
0.182684987959 20.3880674818 0 244.769009821 -60.8756513796 20.4670374406
0.17257169555 20.273654418 0 246.93441946 -60.6306920601 20.329582761
0.18204682894 20.4232044261 0 248.162367645 -60.4792391277 20.4585741107
0.165341948343 20.3849135418 0 248.6504243 -60.304891895 20.2266795795
0.18280311066 20.6239724146 0 245.082706034 -60.6326007892 20.4686010043
0.181999363908 20.5365482399 0 248.386625728 -60.5778061665 20.4579435317
0.183235229545 20.4990295151 0 248.008883066 -60.5487013522 20.4743129364
0.173747395335 20.4046752111 0 247.014185441 -60.918163024 20.3459388495
0.178348993059 20.5290171026 0 247.42126813 -60.441130776 20.4089874136
0.195168199365 20.547208995 0 245.888430588 -60.5863049164 20.6273361948
0.188700872467 20.6147177797 0 245.815743089 -60.3123837489 20.5455077403
0.195225591444 20.5689088462 0 246.359347252 -60.2300484852 20.6280511116
0.195970888121 20.7092778417 0 249.042924798 -59.8120103542 20.6373175346
0.196082418007 20.5350629458 0 248.693220474 -60.2895534019 20.6387014172
0.196902419361 20.6370116849 0 248.207403687 -60.3174991339 20.6488539544
0.19561568378 20.5698208558 0 248.629879539 -59.8275692523 20.6329052608
0.190709172319 20.53311985 0 247.400194943 -59.8429756446 20.5711909095
0.197545113799 20.432953456 0 248.309924552 -59.7986582562 20.6567840723
0.198235413103 20.5234717607 0 246.705694868 -59.7449781657 20.6652751823
0.189567406095 20.4920446361 0 249.534575491 -60.5676737491 20.5566201536
0.199316631764 20.7444959858 0 246.180566399 -59.9069389514 20.6785203278
0.190095562505 20.526965321 0 247.600539609 -61.0812236373 20.5633702907
0.185173608485 20.4868654903 0 248.260195938 -59.6668598165 20.4997833819
0.191844096121 20.6149486907 0 245.921444742 -60.6740143199 20.5855949319
0.195924397385 20.569149438 0 248.940247126 -59.8598938377 20.6367404553
0.185859640875 20.5153965269 0 247.758437567 -60.0324972274 20.5087390292
0.195759048531 20.561757827 0 246.672695962 -60.1453693413 20.6346869944
0.0506291863884 17.3882809203 0 245.253311312 -57.7672847702 17.4848315177
0.0840624129279 18.5936308128 0 245.207399426 -58.6391136183 18.6387598736
0.0993106921658 19.0781364856 0 248.248153075 -57.8548876045 19.0240694498
0.100446128267 19.0593191407 0 248.301163585 -57.9083860935 19.0504738756
0.101139982932 19.0987664923 0 246.02831087 -57.4252100706 19.0664710745
0.102886625655 19.2975076784 0 247.741277575 -58.1320620638 19.1062871327
0.148093080857 20.017757073 0 249.000510151 -57.9340994052 19.9632592317
0.138107451464 19.8541009352 0 245.9265252 -57.8519589844 19.7974164954
0.146252959693 20.1343585877 0 248.064288606 -57.8559834758 19.9334962611
0.152723568432 19.9500480558 0 248.781177453 -58.2837825869 20.0366613033
0.138755929079 19.7209158428 0 245.010329667 -58.7779494537 19.8085201975
0.12983948498 19.7821125813 0 244.196802336 -58.7565400626 19.6514167881
0.135201738473 19.6819906596 0 247.87712288 -57.779487606 19.747058406
0.177850106862 20.3773133107 0 246.107779851 -58.919893579 20.4022250187
0.156486196915 20.1927982869 0 248.539639603 -58.0355153701 20.0948002417
0.179304255784 20.4783344501 0 247.022206262 -58.8191635836 20.4218874017
0.164664626086 20.3429127186 0 249.090623289 -58.0912966126 20.2168268756
0.166826134535 20.3483695474 0 246.300886746 -57.5458654568 20.2481394217
0.16675225293 20.313880278 0 246.230892689 -57.5317945665 20.2470753539
0.17862567298 20.3254319053 0 246.395047595 -58.9941136007 20.4127302821
0.172265523554 20.3690034355 0 246.163925821 -58.7077929287 20.3253064626
0.163172563333 20.2091052758 0 247.157862079 -57.806064583 20.1949894783
0.166733979344 20.1269883792 0 245.70885509 -58.3029949789 20.2468121043
0.186393423941 20.6243192524 0 246.26867671 -58.0899986711 20.5156861192
0.188237026825 20.60106992 0 247.524877921 -57.7262569009 20.5395400569
0.189224074351 20.5537607948 0 246.693028454 -58.0683974137 20.5522228819
0.190545056423 20.5438217399 0 244.801809373 -58.5313304094 20.5691014823
0.192334275625 20.4911066586 0 244.958282826 -58.8354264719 20.5917918512
0.19001172885 20.5633982475 0 245.186961714 -58.6010600581 20.5623000037
0.189288432021 20.5954699342 0 248.354720753 -58.3413847875 20.5530477117
0.186070595679 20.4309925305 0 248.680524246 -58.0056415221 20.511486763
0.186212922103 20.6089655466 0 245.476789231 -57.8151439098 20.5133389749
0.185470040792 20.40150478 0 247.252400041 -59.0889708414 20.5036568338
0.189259020203 20.3618116398 0 245.13467028 -58.9515015522 20.5526707919
0.186599969568 20.4774612297 0 246.590763046 -57.8811492819 20.5183693532
0.196082805528 20.6129559744 0 246.243878505 -58.8164159012 20.6387062243
0.185076873242 20.4172148583 0 245.644760984 -58.5239658496 20.4985181147
0.189884871224 20.425297027 0 244.623344994 -58.6270319749 20.5606796111
