1.232380e-05 1.000000e+00
1.505240e-05 1.000000e+00
1.838500e-05 1.000000e+00
2.245550e-05 9.999949e-01
2.742720e-05 9.999949e-01
3.349970e-05 9.999899e-01
4.091660e-05 9.999798e-01
4.997560e-05 9.999696e-01
6.104040e-05 9.999545e-01
7.455490e-05 9.999292e-01
9.106160e-05 9.998887e-01
1.112230e-04 9.998331e-01
1.358480e-04 9.997521e-01
1.659250e-04 9.996307e-01
2.026610e-04 9.994486e-01
2.475310e-04 9.991805e-01
3.023350e-04 9.987859e-01
3.692730e-04 9.982092e-01
4.510310e-04 9.973796e-01
5.508900e-04 9.961908e-01
6.728590e-04 9.945214e-01
8.218320e-04 9.922147e-01
1.003790e-03 9.890834e-01
1.226030e-03 9.848847e-01
1.497480e-03 9.793403e-01
1.829020e-03 9.720862e-01
2.233970e-03 9.627175e-01
2.728580e-03 9.507588e-01
3.332690e-03 9.356839e-01
4.070560e-03 9.169365e-01
4.971790e-03 8.939245e-01
6.072560e-03 8.660461e-01
7.417040e-03 8.326943e-01
9.059200e-03 7.932568e-01
1.106490e-02 7.471368e-01
1.351470e-02 6.937930e-01
1.650690e-02 6.328764e-01
2.016160e-02 5.664205e-01
2.462550e-02 4.916319e-01
3.007760e-02 4.157431e-01
3.673680e-02 3.456333e-01
4.487050e-02 2.834945e-01
5.480500e-02 2.388901e-01
6.693890e-02 2.011139e-01
8.175940e-02 1.597961e-01
9.986110e-02 1.209359e-01
1.219710e-01 9.873735e-02
1.489750e-01 7.479715e-02
1.819590e-01 5.809794e-02
2.222450e-01 4.318049e-02
2.714510e-01 3.282244e-02
3.315510e-01 2.451685e-02
4.049570e-01 1.812890e-02
4.946160e-01 1.335102e-02
6.041250e-01 9.763810e-03
7.378790e-01 7.103298e-03
9.012490e-01 5.142200e-03
1.100790e+00 3.706040e-03
1.344500e+00 2.660213e-03
1.642180e+00 1.902464e-03
2.005760e+00 1.355969e-03
2.449850e+00 9.634763e-04
2.992250e+00 6.826538e-04
3.654740e+00 4.824226e-04
4.463910e+00 3.401047e-04
5.452230e+00 2.392392e-04
6.659380e+00 1.679421e-04
8.133780e+00 1.176685e-04
9.934620e+00 8.229866e-05
1.213420e+01 5.746560e-05
1.482070e+01 4.006344e-05
1.810210e+01 2.789068e-05
2.210990e+01 1.938972e-05
2.700510e+01 1.346211e-05
3.298410e+01 9.334834e-06
4.028680e+01 6.464893e-06
4.920650e+01 4.471737e-06
6.010090e+01 3.089093e-06
7.340740e+01 2.131015e-06
8.966000e+01 1.467796e-06
1.095110e+02 1.009151e-06
